spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,Grower,NonSynthetic,Synthetic,Mixture
95,95,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,3,0.994287193,0.001016827,0.00469598
139,95,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,3,0.8194926,0.015632526,0.164874874
95,95,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,3,0.993701253,0.000976517,0.00532223
139,95,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,3,0.802254692,0.014705684,0.183039624
95,95,0,0,0,0,2,4,4,0,1,2017,NonSynthetic,0,3,0.990078327,0.001145909,0.008775764
139,95,0,0,0,0,2,4,4,0,1,2017,NonSynthetic,0,3,0.714709394,0.015429762,0.269860844
171,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,3,0.143624551,0.026039914,0.830335535
179,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,3,0.078463622,0.024217232,0.897319146
95,95,0,0,0,0,2,4,4,0,1,2017,NonSynthetic,0,3,0.990078327,0.001145909,0.008775764
139,95,0,0,0,0,2,4,4,0,1,2017,NonSynthetic,0,3,0.714709394,0.015429762,0.269860844
171,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,3,0.143624551,0.026039914,0.830335535
179,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,3,0.078463622,0.024217232,0.897319146
95,95,0,0,0,0,2,4,4,0,1,2017,NonSynthetic,0,3,0.990078327,0.001145909,0.008775764
139,95,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,3,0.802254692,0.014705684,0.183039624
95,95,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,3,0.993701253,0.000976517,0.00532223
139,95,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,3,0.802254692,0.014705684,0.183039624
95,95,0,0,0,0,1,1,0,0,1,2017,NonSynthetic,0,3,0.987458192,0.000879907,0.011661901
139,95,0,0,0,0,1,1,0,0,1,2017,NonSynthetic,0,3,0.658019694,0.010937195,0.331043112
138,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.950621201,0.037546371,0.011832428
147,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.910188716,0.06540604,0.024405244
154,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.859723776,0.098403368,0.041872856
164,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.748041369,0.166488118,0.085470513
140,140,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.931177137,0.039544639,0.029278224
143,140,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.915372464,0.047456438,0.037171097
151,140,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.855737545,0.075523683,0.068738772
161,140,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.735264475,0.126180649,0.138554875
139,139,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.936000635,0.036503211,0.027496154
147,139,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.889284575,0.059039269,0.051676156
153,139,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,4,0.835243782,0.082822625,0.081933593
163,139,0.005,0,0,0,1,4,0,1,1,2017,Mixture,1,4,0.702769465,0.135504969,0.161725567
137,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.954289309,0.034613072,0.011097619
149,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.898540612,0.072387856,0.029071532
156,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.842396815,0.108095929,0.049507256
137,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.941651506,0.04022602,0.018122474
144,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.906617571,0.061688699,0.03169373
152,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.843893806,0.097749503,0.05835669
162,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.720741766,0.16233533,0.116922904
137,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.941651506,0.04022602,0.018122474
143,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.912603659,0.058100922,0.029295419
151,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.85333052,0.092483313,0.054186167
162,137,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,4,0.720741766,0.16233533,0.116922904
137,137,0,0,0,0,1,2,0,0,1,2017,NonSynthetic,0,4,0.944704648,0.031070641,0.024224711
144,137,0,0,0,0,1,2,0,0,1,2017,NonSynthetic,0,4,0.909947236,0.047668885,0.042383879
152,137,0,0,0,0,1,2,0,0,1,2017,NonSynthetic,0,4,0.846512716,0.075491411,0.077995873
162,137,0,0,0,0,1,2,0,0,1,2017,NonSynthetic,0,4,0.719652998,0.124794026,0.155552976
140,140,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.942424156,0.044137492,0.013438352
149,140,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.896116148,0.076357462,0.02752639
156,140,0.005,0,0,0,1,3,3,0,1,2017,NonSynthetic,1,4,0.838581491,0.114064011,0.047354498
139,139,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.936000635,0.036503211,0.027496154
147,139,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.889284575,0.059039269,0.051676156
153,139,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,4,0.836212234,0.082737175,0.081050592
163,139,0,0,0,0,1,4,0,1,1,2017,Mixture,0,4,0.704336458,0.135509873,0.160153669
137,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.954289309,0.034613072,0.011097619
149,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.898540612,0.072387856,0.029071532
156,137,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.842396815,0.108095929,0.049507256
138,138,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,4,0.950499152,0.039068197,0.010432651
144,138,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,4,0.926299313,0.0567423,0.016958387
151,138,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,4,0.88430955,0.08628286,0.02940759
164,138,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,4,0.750541543,0.173837525,0.075620932
138,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.950621201,0.037546371,0.011832428
144,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.926247819,0.054521981,0.0192302
151,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.883805972,0.082864016,0.033330012
164,138,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,4,0.748041369,0.166488118,0.085470513
134,134,0,0,0,0,1,0,0,0,1,2017,NonSynthetic,0,4,0.95567189,0.024342311,0.019985799
145,134,0,0,0,0,1,0,0,0,1,2017,NonSynthetic,0,4,0.90386349,0.047845721,0.048290788
158,134,0,0,0,0,1,0,0,0,1,2017,NonSynthetic,0,4,0.776680736,0.097595855,0.125723409
165,134,0,0,0,0,1,0,0,0,1,2017,NonSynthetic,0,4,0.669262665,0.133952264,0.196785071
118,118,0,0,0,0,5,2,2,0,1,2017,NonSynthetic,0,5,0.981670217,0.000698525,0.017631258
128,118,0,0,0,0,5,2,2,0,1,2017,NonSynthetic,0,5,0.958296987,0.001325937,0.040377075
138,118,0,0,0,0,5,2,2,0,1,2017,NonSynthetic,0,5,0.907824236,0.002442482,0.089733282
156,118,0.04,0,0,0,5,2,2,0,1,2017,NonSynthetic,1,5,0.660523143,0.005986624,0.333490233
171,118,0.04,0,0,0,5,2,2,1,1,2017,Mixture,1,5,0.35227207,0.008657292,0.639070638
118,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.988438268,0.000442645,0.011119087
128,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.9734628,0.00084768,0.02568952
138,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.940201115,0.001591988,0.058206897
153,118,0.005,0,0,0,1,1,1,0,2,2017,NonSynthetic,1,5,0.813184073,0.003741704,0.183074223
170,118,0.005,0,0,0,1,1,1,1,1,2017,Mixture,1,5,0.506687838,0.007220916,0.486091246
118,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.988438268,0.000442645,0.011119087
128,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.9734628,0.00084768,0.02568952
139,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.935253214,0.001692501,0.063054284
153,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.814969612,0.003741713,0.181288675
170,118,0,0,0,0,1,1,1,1,1,2017,Mixture,0,5,0.509649576,0.007247228,0.483103196
179,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.325959938,0.008433162,0.6656069
118,118,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,5,0.986984478,0.000424722,0.0125908
128,118,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,5,0.970154606,0.000811787,0.029033607
138,118,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,5,0.932980694,0.001518031,0.065501275
153,118,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,5,0.795751131,0.003510711,0.200738157
170,118,0,0,0,0,3,3,3,1,1,2017,Mixture,0,5,0.478784407,0.006542279,0.514673314
118,118,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,5,0.986984478,0.000424722,0.0125908
128,118,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,5,0.970154606,0.000811787,0.029033607
138,118,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,5,0.932980694,0.001518031,0.065501275
153,118,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,5,0.795751131,0.003510711,0.200738157
171,118,0,0,0,0,5,3,3,1,1,2017,Mixture,0,5,0.457614818,0.006682975,0.535702207
101,101,0.0125,0.0125,0,0.0125,5,4,4,0,1,2017,NonSynthetic,1,5,0.993077415,0.000118907,0.006803678
119,101,0.0125,0.0125,0.0125,0.0125,5,4,4,0,1,2017,NonSynthetic,1,5,0.968814505,0.000383987,0.030801508
129,101,0.37,0,0.0125,0.0125,5,4,4,1,1,2017,Mixture,1,5,0.849810327,0.000766022,0.14942365
143,101,0.37,0,0,0.0125,5,4,4,0,1,2017,NonSynthetic,1,5,0.631936242,0.00144518,0.366618578
158,101,0.9,0,0,0.0125,5,4,4,1,1,2017,Mixture,1,5,0.118468337,0.000926674,0.880604989
173,101,0.9,0,0,0.0125,5,4,4,1,1,2017,Mixture,1,5,0.03606201,0.000764865,0.963173125
121,121,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.985832037,0.000570046,0.013597917
135,121,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.95513018,0.001401196,0.043468624
145,121,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.901211069,0.002570807,0.096218125
157,121,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.767240001,0.004861184,0.227898815
172,121,0,0,0,0,1,1,1,1,1,2017,Mixture,0,5,0.479736035,0.008241819,0.512022146
123,123,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.983780105,0.000674537,0.015545358
135,123,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.956493424,0.001456659,0.042049917
145,123,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.904081553,0.002677257,0.093241191
157,123,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,5,0.773090006,0.005084876,0.221825118
172,123,0,0,0,0,1,1,1,1,1,2017,Mixture,0,5,0.488083751,0.008704715,0.503211534
123,123,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,5,0.96143646,0.000574396,0.037989144
130,123,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,5,0.932205746,0.000887089,0.066907165
138,123,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,5,0.87443483,0.001416538,0.124148632
156,123,0.04,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.577815202,0.003153218,0.419031579
171,123,0.04,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.276201073,0.00408696,0.719711968
184,123,0.04,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.111982014,0.003933434,0.884084552
123,123,0.015,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.960096508,0.000577378,0.039326114
130,123,0.015,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.929920734,0.00089075,0.069188515
139,123,0.015,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.860569962,0.001499762,0.137930277
156,123,0.33,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.406460623,0.002518689,0.591020688
138,123,0.015,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.870467301,0.00141941,0.128113289
171,123,0.33,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.160218328,0.002692019,0.837089653
184,123,0.33,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.059278374,0.002364345,0.938357281
123,123,0.04,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.957762469,0.000582319,0.041655211
130,123,0.04,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.925952,0.000896719,0.073151281
139,123,0.04,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.853281649,0.001503441,0.14521491
156,123,0.505,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.310627957,0.002078268,0.687293775
172,123,0.505,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.103335454,0.002003553,0.894660993
186,123,0.505,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.033766186,0.001660974,0.96457284
123,123,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.960994731,0.000575391,0.038429878
130,123,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.931451936,0.000888316,0.067659748
139,123,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.863398414,0.001498112,0.135103475
156,123,0.01,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.595156694,0.003205435,0.40163787
138,123,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,5,0.873124136,0.001417517,0.125458347
171,123,0.01,0,0,0,1,4,0,1,1,2017,Mixture,1,5,0.290746658,0.004246003,0.705007339
118,118,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,5,0.986984478,0.000424722,0.0125908
128,118,0.045,0,0,0,1,3,3,0,1,2017,NonSynthetic,1,5,0.966938821,0.00082521,0.032235969
138,118,0.045,0,0,0,1,3,3,0,2,2017,NonSynthetic,1,5,0.926038381,0.001536742,0.072424877
153,118,0.025,0,0,0,1,3,3,0,1,2017,NonSynthetic,1,5,0.785969275,0.003505753,0.210524972
170,118,0.025,0,0,0,1,3,3,1,1,2017,Mixture,1,5,0.463991331,0.006409982,0.529598687
157,157,0,0,0,0,1,5,0,0,1,2017,NonSynthetic,0,6,0.737396761,0.071698505,0.190904734
185,157,0,0,0,0,1,5,0,1,1,2017,Mixture,0,6,0.225009865,0.140821482,0.634168652
157,157,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,6,0.737396761,0.071698505,0.190904734
185,157,0,0,0,0,1,4,0,1,1,2017,Mixture,0,6,0.225009865,0.140821482,0.634168652
157,157,0,0,0,0,1,4,4,0,1,2017,NonSynthetic,0,6,0.757234964,0.095631779,0.147133258
185,157,0,0,0,0,1,4,4,1,1,2017,Mixture,0,6,0.254571655,0.20693793,0.538490415
157,157,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,6,0.737396761,0.071698505,0.190904734
185,157,0,0,0,0,1,4,0,1,1,2017,Mixture,0,6,0.225009865,0.140821482,0.634168652
157,157,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,6,0.816567188,0.087560195,0.095872617
185,157,0,0,0,0,1,3,3,1,1,2017,Mixture,0,6,0.336884936,0.232517084,0.43059798
157,157,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,6,0.735586606,0.071679382,0.192734012
157,157,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,6,0.822961763,0.091834448,0.085203789
170,157,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,6,0.633481209,0.167806307,0.198712483
185,157,0,0,0,0,1,1,1,1,1,2017,Mixture,0,6,0.351447359,0.252432185,0.396120457
157,157,0,0,0,0,1,4,0,0,1,2017,NonSynthetic,0,6,0.737396761,0.071698505,0.190904734
170,157,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,6,0.496230254,0.114535652,0.389234095
157,157,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,6,0.816567188,0.087560195,0.095872617
185,157,0,0,0,0,1,3,3,1,1,2017,Mixture,0,6,0.336884936,0.232517084,0.43059798
157,157,0,0,0,0,1,3,3,0,1,2017,NonSynthetic,0,6,0.816567188,0.087560195,0.095872617
157,157,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,6,0.822961763,0.091834448,0.085203789
123,123,0,0,0,0,2,2,2,0,2,2017,NonSynthetic,0,7,0.965352539,0.032293743,0.002353718
158,123,0,0,0,0,2,2,2,0,1,2017,NonSynthetic,0,7,0.718812136,0.246530659,0.034657205
172,123,0,0,0,0,2,2,2,1,0,2017,Synthetic,0,7,0.492801739,0.428802202,0.078396059
179,123,0,0,0,0,2,2,2,0,1,2017,NonSynthetic,0,7,0.373842959,0.518129835,0.108027206
123,123,0,0,0,0,3,0,0,0,2,2017,NonSynthetic,0,7,0.978317469,0.017946707,0.003735824
152,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,7,0.853630398,0.107724372,0.038645231
158,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,7,0.791398608,0.14884126,0.059760131
172,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,7,0.579272865,0.276401554,0.144325581
179,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,7,0.451960914,0.343496877,0.204542209
123,123,0,0,0,0,5,3,3,0,2,2017,NonSynthetic,0,7,0.978509502,0.019795931,0.001694567
163,123,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.745335344,0.215570334,0.039094322
173,123,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,7,0.593314271,0.333678845,0.073006884
184,123,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.402716571,0.470685304,0.126598125
121,121,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.981765759,0.016750123,0.001484118
158,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,7,0.809552081,0.16174815,0.028699769
179,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,7,0.495081314,0.399728323,0.105190362
128,128,0,0,0,0,5,3,3,0,2,2017,NonSynthetic,0,7,0.967672256,0.029973751,0.002353993
157,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.805201852,0.171576069,0.023222079
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,7,0.611335399,0.330491832,0.058172769
182,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.422548854,0.474728576,0.10272257
121,121,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.981765759,0.016750123,0.001484118
158,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,7,0.809552081,0.16174815,0.028699769
172,121,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,7,0.615811883,0.312156105,0.072032012
182,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,7,0.442463403,0.436121725,0.121414872
119,119,0,0,0,0,1,1,1,0,2,2017,NonSynthetic,0,7,0.984119264,0.014735614,0.001145122
156,119,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,7,0.831505415,0.145804191,0.022690394
171,119,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,7,0.635521038,0.302165416,0.062313546
181,119,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,7,0.464133397,0.429105659,0.106760944
129,129,0,0,0,0,3,3,3,0,2,2017,NonSynthetic,0,7,0.964940367,0.032547203,0.00251243
156,129,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,7,0.813559466,0.165264782,0.021175752
171,129,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,7,0.608149214,0.334973972,0.056876814
181,129,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,7,0.436595946,0.467613683,0.095790371
157,157,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,7,0.722585952,0.264797271,0.012616777
171,157,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,7,0.503186957,0.467824116,0.028988928
181,157,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,7,0.339790427,0.614286497,0.045923075
121,121,0,0,0,0,3,1,1,0,2,2017,NonSynthetic,0,7,0.981269483,0.017422464,0.001308053
157,121,0,0,0,0,3,1,1,0,1,2017,NonSynthetic,0,7,0.817491969,0.159040792,0.023467239
171,121,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,7,0.629607127,0.310759139,0.059633734
181,121,0,0,0,0,3,1,1,0,1,2017,NonSynthetic,0,7,0.458304864,0.439860882,0.101834254
119,119,0,0,0,0,3,1,1,0,2,2017,NonSynthetic,0,7,0.984119264,0.014735614,0.001145122
157,119,0.005,0,0,0,3,1,1,0,1,2017,NonSynthetic,1,7,0.821089646,0.154215394,0.024694959
171,119,0.005,0,0,0,3,1,1,1,0,2017,Synthetic,1,7,0.634623236,0.3024004,0.062976364
181,119,0.005,0,0,0,3,1,1,0,1,2017,NonSynthetic,1,7,0.463100929,0.429090246,0.107808825
121,121,0,0,0,0,1,1,1,0,2,2017,NonSynthetic,0,7,0.981269483,0.017422464,0.001308053
157,121,0.01,0,0,0,1,1,1,0,1,2017,NonSynthetic,1,7,0.816456521,0.159536931,0.024006548
171,121,0.01,0,0,0,1,1,1,1,0,2017,Synthetic,1,7,0.627841256,0.311248496,0.060910248
181,121,0.01,0,0,0,1,1,1,0,1,2017,NonSynthetic,1,7,0.456295265,0.439855445,0.10384929
118,118,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.985759637,0.013025068,0.001215295
151,118,0.06,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.872985075,0.106290969,0.020723956
157,118,0.06,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.818965041,0.148606864,0.032428095
171,118,0.06,0,0,0,2,3,3,1,0,2017,Synthetic,1,7,0.628530525,0.289353753,0.082115722
181,118,0.06,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.454201012,0.406590701,0.139208286
118,118,0,0,0,0,5,3,3,0,2,2017,NonSynthetic,0,7,0.985759637,0.013025068,0.001215295
156,118,0.01,0,0,0,5,3,3,0,1,2017,NonSynthetic,1,7,0.834478537,0.13860929,0.026912174
171,118,0.01,0,0,0,5,3,3,1,0,2017,Synthetic,1,7,0.638460157,0.287554962,0.073984881
181,118,0.01,0,0,0,5,3,3,0,1,2017,NonSynthetic,1,7,0.46563057,0.407788666,0.126580764
118,118,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.985759637,0.013025068,0.001215295
151,118,0.01,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.877059889,0.104472772,0.018467339
156,118,0.01,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.834478537,0.13860929,0.026912174
172,118,0.01,0,0,0,2,3,3,1,0,2017,Synthetic,1,7,0.622063814,0.299435071,0.078501115
181,118,0.01,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.46563057,0.407788666,0.126580764
118,118,0.0025,0.0025,0,0.0025,3,4,0,0,2,2017,NonSynthetic,1,7,0.985484578,0.011820304,0.002695118
151,118,0.22,0,0.0025,0.0025,3,4,0,0,1,2017,NonSynthetic,1,7,0.836638648,0.099076742,0.06428461
154,118,0.22,0,0,0.0025,3,4,0,1,1,2017,Mixture,1,7,0.803985164,0.116231491,0.079783345
170,118,0.22,0,0,0.0025,3,4,0,1,0,2017,Synthetic,1,7,0.553324534,0.231817523,0.214857943
182,118,0.22,0,0,0.0025,3,4,0,0,1,2017,NonSynthetic,1,7,0.332131336,0.309060929,0.358807736
123,123,0,0,0,0,2,0,0,0,2,2017,NonSynthetic,0,7,0.978317469,0.017946707,0.003735824
156,123,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,7,0.814117093,0.134045923,0.051836984
171,123,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,7,0.596929617,0.266501565,0.136568818
180,123,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,7,0.433816346,0.352377757,0.213805897
119,119,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.984535071,0.014165781,0.001299148
151,119,0.015,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.87521553,0.106453557,0.018330913
153,119,0.015,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.859274657,0.119381899,0.021343443
173,119,0.015,0,0,0,2,3,3,1,0,2017,Synthetic,1,7,0.601679561,0.316071209,0.08224923
180,119,0.015,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.479608316,0.401301704,0.11908998
128,128,0,0,0,0,5,3,3,0,2,2017,NonSynthetic,0,7,0.967672256,0.029973751,0.002353993
157,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.805201852,0.171576069,0.023222079
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,7,0.611335399,0.330491832,0.058172769
180,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,7,0.456921274,0.449415974,0.093662752
115,115,0,0,0,0,2,0,0,0,2,2017,NonSynthetic,0,7,0.988634602,0.009173555,0.002191843
150,115,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,7,0.877983997,0.083524055,0.038491948
153,115,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,7,0.852691464,0.099028196,0.04828034
170,115,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,7,0.624619008,0.224674284,0.150706708
179,115,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,7,0.459941144,0.300999914,0.239058942
115,115,0,0,0,0,2,3,3,0,2,2017,NonSynthetic,0,7,0.988886337,0.010119386,0.000994277
150,115,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,7,0.889050214,0.093273266,0.01767652
154,115,0.025,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.856102562,0.118477852,0.025419586
170,115,0.025,0,0,0,2,3,3,1,0,2017,Synthetic,1,7,0.659092324,0.264331054,0.076576622
179,115,0.025,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,7,0.505061322,0.368529267,0.126409411
123,123,0,0,0,0,3,4,0,0,2,2017,NonSynthetic,0,7,0.978317469,0.017946707,0.003735824
158,123,0,0,0,0,3,4,0,0,1,2017,NonSynthetic,0,7,0.791398608,0.14884126,0.059760131
175,123,0,0,0,0,3,4,0,1,0,2017,Synthetic,0,7,0.525132398,0.305891978,0.168975623
